id,rbid,name
7600,21733,Bilaga 1.xlsx
7623,21733,Bilaga 2.xlsx
7602,21735,Pågående uppdrag.docx
7608,21739,Bilaga 1 Samhällsinvesteringar.docx
7606,21739,Bilaga 2 Verksamhetsinvesteringar.docx
7607,21739,Bilaga 3 Pågående uppdrag.docx
7610,21740,Skatteverket investeringsbudget bilaga 2.docx
7609,21740,Skatteverket pågående uppdrag bilaga 1.docx
7611,21745,Bilaga 2 DAC prognos.docx
7612,21745,Bilaga 3 DAC utfall.docx
7613,21745,Bilaga 4 Verksamhetsinvesteringar.xlsx
7614,21749,Bilaga 2 Pågående uppdrag.docx
7616,21752,Bilaga 1 Pågående uppdrag.docx
7617,21752,Bilaga 2 Investeringsplan.docx
7618,21753,Bilaga 2.pdf
7622,21754,Bilaga 1 Diarienummer.pdf
7619,21754,Bilaga 2 Pågående uppdrag.pdf
7620,21754,Bilaga 3 Fördelning av medel.xlsx
7621,21754,Bilaga 4 Låneramar och räntekontokrediter.xlsx
7624,21763,RB21 SGI Pågående uppdrag.pdf
7626,21766,Investeringsplan MSB.pdf
7625,21766,Pågående uppdrag MSB.pdf
7627,21768,Bilaga.docx
7628,21770,Bilaga 1 Prognoser DAC.pdf
7629,21770,Bilaga 2 Beräkning DAC.pdf
7632,21777,Tillfälligt stöd för mottagandet av nyanlända.pdf
7637,21785,Bilaga 2.docx
7636,21785,Bilaga 3.docx
7639,21792,Boverket pågående uppdrag.pdf
7643,21801,Bilaga 2 Ekonomisk ram.pdf
7645,21801,Bilaga 3 Förtroende- och säkerhetsskapande vht.pdf
7644,21801,Bilaga 4 Riktlinjer för den militära säktjänsten.pdf
7640,21801,Bilaga 5 Försvarsprisindex.pdf
7646,21801,Bilaga 7 Investeringsplaner.pdf
7641,21801,Bilaga 8 Verksamhetsinvetseringsbudget.pdf
7748,21801,Bilaga 9 Deltagande i Pesco-projekt.pdf
7647,21802,Bilaga 2 pågående uppdrag 2021.docx
7648,21803,Bilaga 1.xlsx
7655,21803,Bilaga 2.pdf
7649,21803,Bilaga 2.xlsx
7667,21803,bilaga 1.xlsx
7653,21804,Bilaga 1 Samhällsinvesteringar.docx
7651,21804,Bilaga 2 Verksamhetsinvesteringar.docx
7652,21804,Bilaga 3 Pågående uppdrag.docx
7656,21805,Uppdragsbilaga RB21 Havs- och vattenmyndigheten.docx
7659,21811,Pågående regeringsuppdrag.docx
7658,21811,Verksamhetsinvesteringar.xlsx
7693,21817,Bilaga 3 Fördelning av medel.xlsx
7665,21819,Bilaga.pdf
7668,21825,Bilaga 1 Prognoser DAC.pdf
7669,21825,Bilaga 2 Beräkning DAC.pdf
7670,21826,Pågående uppdrag Tillväxtanalys 2021.docx
7673,21829,Bilaga 1.xlsx
7672,21829,Bilaga 2.pdf
7674,21829,Bilaga 2.xlsx
7671,21829,bilaga 1.xlsx
7695,21829,bilaga 3.xlsx
7676,21830,Uppdrag i särskild ordning.pdf
7677,21832,Pågående uppdrag.docx
7681,21835,Bilaga 1 Samhällsinvesteringar.docx
7679,21835,Bilaga 2 Verksamhetsinvesteringar.docx
7680,21835,Bilaga 3 Pågående uppdrag.docx
7683,21837,Pågående regeringsuppdrag.docx
7682,21837,Verksamhetsinvesteringar.xlsx
7684,21840,Pågående uppdrag.pdf
7685,21845,Bilaga.pdf
7687,21849,Bilaga 2.docx
7686,21849,Bilaga 3.docx
7688,21854,Bilaga 2 Pågående uppdrag.docx
7690,21856,Skatteverket investeringsbudget bilaga 2.docx
7689,21856,Skatteverket pågående uppdrag bilaga 1.docx
7691,21858,Bilaga 1.xlsx
7692,21858,Bilaga 2.xlsx
7712,21859,Bilaga 3 Fördelning av medel.xlsx
7699,21866,Bilaga 1.docx
7697,21866,Bilaga 2.xlsx
7698,21866,Bilaga 3.xlsx
7703,21874,Bilaga 1.xlsx
7702,21874,Bilaga 2.pdf
7704,21874,Bilaga 2.xlsx
7724,21874,Bilaga .xlsx
7701,21874,bilaga 1.xlsx
7700,21874,bilaga 3.xlsx
7705,21877,Uppdrag i särskild ordning.pdf
7717,21881,Bilaga 2.docx
7706,21881,Bilaga.pdf
7707,21884,Bilaga 1 Pågående uppdrag.docx
7708,21884,Bilaga 2 Investeringsplan.docx
7709,21888,Bilaga 1 Pågående uppdrag.docx
7710,21888,Bilaga 2 Väsentliga uppgifter.docx
7772,21892,Bilaga 3 Fördelning av medel.xlsx
7715,21893,Bilaga 1 Prognoser DAC.pdf
7716,21893,Bilaga 2 Beräkning DAC.pdf
7719,21895,Bilaga 2.docx
7718,21895,Bilaga.pdf
7720,21896,Pågående uppdrag Bolagsverket 2021.docx
7723,21898,Bilaga 1 Samhällsinvesteringar.docx
7721,21898,Bilaga 2 Verksamhetsinvesteringar.docx
7722,21898,Bilaga 3 Pågående uppdrag.docx
7726,21902,Boverket pågående uppdrag.pdf
7732,21916,Bilaga 2.docx
7731,21916,Bilaga.pdf
7733,21917,Bilaga 1.xlsx
7734,21917,Bilaga 2.xlsx
7735,21927,Bilaga 2 DAC prognos.docx
7736,21927,Bilaga 3 DAC utfall.docx
7737,21927,Bilaga 4 Verksamhetsinvesteringar.xlsx
7738,21928,Pågående uppdrag.docx
7739,21932,Bilaga.docx
7741,21939,Bilaga 2.docx
7740,21939,Bilaga.pdf
7744,21972,Bilaga 1 Samhällsinvesteringar.docx
7742,21972,Bilaga 2 Verksamhetsinvesteringar.docx
7743,21972,Bilaga 3 Pågående uppdrag.docx
7745,21974,Delfaktorer FPI.docx
7805,21974,Pesco ÄB.docx
7747,21977,Uppdrag i särskild ordning.pdf
7749,21989,Bilaga.docx
7751,21990,Pågående regeringsuppdrag.docx
7750,21990,Verksamhetsinvesteringar.xlsx
7752,21991,Bilaga 2 pågående uppdrag 2021.docx
7753,21997,Pågående uppdrag.pdf
7757,21998,Bilaga 2 Ekonomisk ram.pdf
7759,21998,Bilaga 3 Förtroende- och säkerhetsskapande vht.pdf
7758,21998,Bilaga 4 Riktlinjer för den militära säktjänsten.pdf
7755,21998,Bilaga 5 Försvarsprisindex.pdf
7760,21998,Bilaga 7 Investeringsplaner.pdf
7756,21998,Bilaga 8 Verksamhetsinvetseringsbudget.pdf
7754,21998,Bilaga 9 Deltagande i Pesco-projekt.pdf
7761,21999,Bilaga 1 Prognoser DAC.pdf
7762,21999,Bilaga 2 Beräkning DAC.pdf
7763,22002,Uppdragsbilaga RB21 Havs- och vattenmyndigheten.docx
7765,22003,Bilaga 2.docx
7764,22003,Bilaga 3.docx
7767,22007,Tullverket investeringsbudget bilaga 2.docx
7766,22007,Tullverket Pågående uppdrag bilaga 1.docx
7769,22009,Investeringsplan MSB.pdf
7768,22009,Pågående uppdrag MSB.pdf
7771,22013,Pågående uppdrag.docx
7773,22019,Bilaga 1.xlsx
7774,22019,Bilaga 2.xlsx
7777,22024,Bilaga 1 Samhällsinvesteringar.docx
7775,22024,Bilaga 2 Verksamhetsinvesteringar.docx
7776,22024,Bilaga 3 Pågående uppdrag.docx
7778,22026,Bilaga 1.pdf
7779,22027,Bilaga 2 DAC prognos.docx
7780,22027,Bilaga 3 DAC utfall.docx
7781,22027,Bilaga 4 Verksamhetsinvesteringar.xlsx
7784,22035,Boverket pågående uppdrag.pdf
7788,22037,Skatteverket investeringsbudget bilaga 2.docx
7787,22037,Skatteverket pågående uppdrag bilaga 1.docx
7790,22038,Kronofogdemyndigheten pågående uppdrag Bilaga 1.docx
7789,22038,Kronofogdemyndigheten Investeringsbudget Bilaga 2.docx
7792,22044,Bilaga 2.docx
7791,22044,Bilaga.pdf
7796,22049,Bilaga 1.xlsx
7795,22049,Bilaga 2.pdf
7797,22049,Bilaga 2.xlsx
7798,22049,Bilaga .xlsx
7794,22049,bilaga 1.xlsx
7793,22049,bilaga 3.xlsx
7799,22051,RB21 SGI Pågående uppdrag.pdf
7800,22055,Bilaga 1 Pågående uppdrag.docx
7801,22055,Bilaga 2 Väsentliga uppgifter.docx
7802,22061,Bilaga Investeringsplan för Sjöfartsverket.docx
7812,22066,Bilaga 3 Fördelning av medel.xlsx
7809,22075,Bilaga 2.docx
7808,22075,Bilaga 3.docx
7811,22077,Bilaga 2.docx
7810,22077,Bilaga.pdf
7813,22080,Pågående uppdrag.pdf
7816,22088,Bilaga 1 Samhällsinvesteringar.docx
7814,22088,Bilaga 2 Verksamhetsinvesteringar.docx
7815,22088,Bilaga 3 Pågående uppdrag.docx
7818,22089,Bilaga 2.docx
7817,22089,Bilaga 3.docx
7820,22090,Skatteverket investeringsbudget bilaga 2.docx
7819,22090,Skatteverket pågående uppdrag bilaga 1.docx
7822,22093,Pågående regeringsuppdrag.docx
7821,22093,Verksamhetsinvesteringar.xlsx
7823,22096,Bilaga 2 pågående uppdrag 2021.docx
7824,22098,Pågående uppdrag Livsmedelsverket.docx
7825,22099,Bilaga I.docx
7831,22107,Pågående uppdrag.docx
7834,22148,Bilaga 1 Samhällsinvesteringar.docx
7832,22148,Bilaga 2 Verksamhetsinvesteringar.docx
7833,22148,Bilaga 3 Pågående uppdrag.docx
7835,22149,Bilaga.docx
7836,22152,Bilaga.docx
7843,22163,Bilaga 2 Ekonomisk ram.pdf
7845,22163,Bilaga 3 Förtroende- och säkerhetsskapande vht.pdf
7844,22163,Bilaga 4 Riktlinjer för den militära säktjänsten.pdf
7841,22163,Bilaga 5 Försvarsprisindex.pdf
7846,22163,Bilaga 7 Investeringsplaner.pdf
7842,22163,Bilaga 8 Verksamhetsinvetseringsbudget.pdf
7840,22163,Bilaga 9 Deltagande i Pesco-projekt.pdf
7847,22167,Uppdrag i särskild ordning.pdf
7861,22199,Investeringsplan Luftfartsverket.xlsx
8131,22200,Pågående uppdrag.docx
8043,22204,Bilaga Investeringsplan för Sjöfartsverket.xlsx
8090,22205,Bilaga Investeringsplan.xlsx
8089,22205,Bilaga Pågående uppdrag.docx
8046,22215,Bilaga 2 Ekonomisk ram.pdf
8063,22215,Bilaga 3 Förtroende-och säkskapande vht.pdf
8062,22215,Bilaga 4 Riktlinjer för militär säktjänst.pdf
8064,22215,Bilaga 5 Försvarsprisindex.pdf
8065,22215,Bilaga 6 Lista över regeringsbeslut.pdf
8066,22215,Bilaga 7 Investeringsplaner.pdf
8067,22215,Bilaga 8 Verksamhetsinvesteringsbudget.pdf
8068,22215,Bilaga 9 Deltagande i Pesco-projekt.pdf
8134,22219,Bilaga.docx
8083,22223,SSM pågående uppdrag.docx
8051,22231,Investeringsbudget.docx
8050,22231,Pågående uppdrag.docx
7848,22243,Bilaga 1 Prognoser DAC.pdf
7849,22243,Bilaga 2 Beräkning DAC.pdf
8085,22245,Bilaga 2 Verksamhetsinvesteringar.xlsx
8086,22245,Bilaga 3 DAC prognos.docx
8087,22245,Bilaga 4 DAC utfall.docx
8076,22258,Bilaga 2 Pågående uppdrag Jordbruksverket.docx
8074,22258,Bilaga 3 Verksamhetskostnader.xlsx
8088,22272,Bilaga pågående uppdrag.pdf
8132,22274,Bilaga 1.docx
8133,22274,Bilaga 2.docx
8001,22276,Bilaga 2 Prognoser DAC.docx
8002,22276,Bilaga 3 Beräkning DAC.docx
8009,22288,Bilaga 1 Investeringsplan.docx
8010,22288,Bilaga 2 Verksamhetsinvesteringar.pdf
8048,22288,Bilaga 3 Pågående uppdrag.docx
7896,22294,Bilaga 3 Fördelning av medel.xlsx
7897,22294,Bilaga 4 Låneramar och räntekontokrediter.xlsx
8047,22295,Bilaga 2.docx
8136,22296,Bilaga till regleringsbrev för budgetåret 2022.pdf
8094,22297,Bilaga uppdrag särskilda regeringsbeslut.docx
8070,22304,Bilaga 2.docx
8092,22305,Bilaga 1 Pågående uppdrag.docx
8069,22306,Investeringsbudget.xlsx
7851,22314,Boverket pågående uppdrag.pdf
8135,22331,Uppdragsbilaga till HaVs regleringsbrev för 2022.docx
7874,22339,Investeringsbudget.xlsx
8138,22352,Bilaga 1.docx
8139,22352,Bilaga 2.pdf
7854,22360,Bilaga 1.docx
7852,22360,Bilaga 2.xlsx
7853,22360,Bilaga 3.xlsx
7855,22362,Bilaga 1 Pågående uppdrag.docx
7856,22362,Bilaga 2 Investeringsplan.docx
8091,22369,Pågående uppdrag.pdf
8095,22372,Pågående uppdrag 2022.docx
8079,22374,Investeringsbudget.docx
8103,22378,Pågående uppdrag bilaga till Boverkets RB22.docx
8141,22382,Bilaga.pdf
8093,22389,Bilaga till Regeringsbeslut II 9 2021-12-16.docx
8137,22392,Bilaga 1 Pågående uppdrag.pdf
8104,22394,Bilaga 2.docx
8105,22394,Bilaga 3.docx
8140,22396,Pågående uppdrag.docx
8071,22420,Bilaga pågående regeringsuppdrag.docx
8056,22425,Pågående uppdrag Livsmedelsverket.docx
8130,22432,Bilaga.xlsx
8052,22434,Bilaga 1.docx
8078,22434,Bilaga 2.xlsx
8055,22434,Bilaga 3.xlsx
7866,22436,Investeringsplan Myndigheten för samhällsskydd och beredskap.xlsx
7996,22436,Pågående uppdrag MSB.pdf
8019,22449,Ekonomisk ram.docx
7984,22449,FPI.docx
7981,22449,Investeringsplan.docx
7997,22449,Pesco.docx
7858,22459,Pågående uppdrag.pdf
7860,22475,Tillfälligt stöd för mottagandet av nyanlända.pdf
8101,22476,Pågående uppdrag.docx
8124,22487,Bilaga 1 Pågående uppdrag .docx
8125,22487,Bilaga 2 Investeringsbudget.docx
8080,22490,Bilaga 2 Väsentliga uppgifter.docx
8081,22490,Bilaga 3 Pågående uppdrag.docx
7869,22497,Bilaga 1 Samhällsinvesteringar.docx
7867,22497,Bilaga 2 Verksamhetsinvesteringar.docx
7868,22497,Bilaga 3 Pågående uppdrag.docx
7870,22502,Bilaga 2 Pågående uppdrag.docx
7871,22512,Bilaga 1.xlsx
7872,22512,Bilaga 2.xlsx
7873,22513,Boverket pågående uppdrag.pdf
8120,22516,Bilaga 1 Diarienummerförteckning.docx
8121,22516,Bilaga 2 Pågående uppdrag.docx
8114,22516,Bilaga 3 Fördelning av medel.xlsx
8115,22516,Bilaga 4 Låneramar och räntekontokrediter.xlsx
8128,22518,Tullverket investeringsbudget bilaga 2.docx
8129,22518,Tullverket pågående uppdrag bilaga 1.docx
8108,22522,Bilaga till regleringsbrev för budgetåret 2022.pdf
8057,22530,Pågående uppdrag 2022.docx
8119,22533,Bilaga regleringsbrev anslag 15.docx
8045,22534,Bilaga 1 pågående uppdrag 2022.docx
8082,22536,Bilaga PRV.docx
7923,22542,Tillfälligt stöd till kommuner med högt mottagande.docx
7879,22557,Bilaga 1 Pågående uppdrag.docx
7880,22557,Bilaga 2 Väsentliga uppgifter.docx
7882,22566,Pågående uppdrag.docx
8123,22606,Skatteverket investeringsbudget bilaga 2.docx
8122,22606,Skatteverket pågående uppdrag bilaga 1.docx
7888,22612,Skatteverket investeringsbudget bilaga 2.docx
7887,22612,Skatteverket pågående uppdrag bilaga 1.docx
7902,22617,Bilaga 2.docx
7901,22617,Bilaga.pdf
7991,22620,Bilaga 3 Fördelning av medel.xlsx
7912,22634,Investeringsplan MSB.pdf
7911,22634,Pågående uppdrag MSB.pdf
7936,22642,Bilaga.docx
7938,22644,Bilaga 2.docx
7937,22644,Bilaga 3.docx
7939,22654,Pågående uppdrag.pdf
7942,22655,Bilaga 1 Samhällsinvesteringar.docx
7940,22655,Bilaga 2 Verksamhetsinvesteringar.docx
7941,22655,Bilaga 3 Pågående uppdrag.docx
7947,22657,Bilaga 1.xlsx
7946,22657,Bilaga 2.pdf
7948,22657,Bilaga 2.xlsx
7971,22657,Bilaga 4.xlsx
7949,22657,Bilaga .xlsx
7945,22657,bilaga 1.xlsx
7944,22657,bilaga 3.xlsx
7950,22658,Bilaga 1.xlsx
7951,22658,Bilaga 2.xlsx
7953,22661,Delfaktorer FPI.docx
7952,22661,Pesco ÄB.docx
7954,22666,Bilaga 2 pågående uppdrag 2021.docx
7955,22667,Pågående uppdrag Bolagsverket 2021.docx
7961,22671,Bilaga 1 Prognoser DAC.pdf
7962,22671,Bilaga 2 Beräkning DAC.pdf
7973,22672,Uppdrag i särskild ordning.pdf
7994,22701,Pågående uppdrag.docx
7995,22702,Bilaga 3 Fördelning av medel.xlsx
8100,22712,Tillfälligt stöd för mottagandet av nyanlända.pdf
8142,22713,Pågående uppdrag Livsmedelsverket.docx
8147,22714,Bilaga 2 Ekonomisk ram.pdf
8144,22714,Bilaga 3 Förtroende-och säkskapande vht.pdf
8143,22714,Bilaga 4 Riktlinjer för militär säktjänst.pdf
8148,22714,Bilaga 5 Försvarsprisindex.pdf
8149,22714,Bilaga 6 Lista över regeringsbeslut.pdf
8145,22714,Bilaga 7 Investeringsplaner.pdf
8150,22714,Bilaga 8 Verksamhetsinvesteringsbudget.pdf
8146,22714,Bilaga 9 Deltagande i Pesco-projekt.pdf
8151,22716,Bilaga 2 Prognoser DAC.docx
8152,22716,Bilaga 3 Beräkning DAC.docx
8165,22720,Bilaga 2.xlsx
8153,22720,Bilaga.xlsx
8154,22740,Bilaga 1.docx
8155,22740,Bilaga 2.pdf
8175,22748,Bilaga 3 Fördelning av medel.xlsx
8167,22750,Bilaga 2 Pågående uppdrag Jordbruksverket.docx
8166,22750,Bilaga 3 Verksamhetskostnader.xlsx
8168,22751,Bilaga.pdf
8173,22751,Bilaga.pdf
8170,22752,Pågående uppdrag bilaga till Boverkets RB22.docx
8221,22757,Bilaga 1.docx
8222,22757,Bilaga 2.docx
8226,22757,Bilaga 3.docx
8224,22757,Bilaga 4.docx
8225,22757,Bilaga 5.docx
8171,22762,Bilaga 1 Pågående uppdrag.docx
8174,22766,RB21 SGI Pågående uppdrag.pdf
8197,22767,Bilaga 2.xlsx
8208,22767,Bilaga 3.xlsx
8176,22767,Bilaga.xlsx
8178,22768,Investeringsplan Myndigheten för samhällsskydd och beredskap.xlsx
8179,22768,Pågående uppdrag MSB.pdf
8181,22769,Bilaga 1.docx
8182,22769,Bilaga 2.pdf
8183,22777,Bilaga 1.docx
8184,22777,Bilaga 2.docx
8200,22788,Bilaga 1 Investeringsplan.docx
8201,22788,Bilaga 2 Verksamhetsinvesteringar.pdf
8202,22788,Bilaga 3 Pågående uppdrag.docx
8203,22789,Bilaga 1 Pågående uppdrag .docx
8204,22789,Bilaga 2 Investeringsbudget.docx
8205,22790,Bilaga.pdf
8206,22790,Bilaga.pdf
8209,22799,Skatteverket investeringsbudget bilaga 2.docx
8210,22799,Skatteverket pågående uppdrag bilaga 1.docx
8216,22800,Bilaga 2.docx
8219,22804,Bilaga uppdrag särskilda regeringsbeslut.docx
8220,22806,Pågående uppdrag.docx
8227,22814,Bilaga 2 Väsentliga uppgifter.docx
8228,22814,Bilaga 3 Pågående uppdrag.docx
8229,22815,Bilaga 1 pågående uppdrag 2022.docx
8230,22819,Bilaga 1 Investeringsplan.docx
8231,22819,Bilaga 2 Verksamhetsinvesteringar.pdf
8232,22819,Bilaga 3 Pågående uppdrag.docx
8233,22820,Pågående uppdrag 2022.docx
8239,22822,Bilaga 2 Ekonomisk ram.pdf
8236,22822,Bilaga 3 Förtroende-och säkskapande vht.pdf
8235,22822,Bilaga 4 Riktlinjer för militär säktjänst.pdf
8240,22822,Bilaga 5 Försvarsprisindex.pdf
8241,22822,Bilaga 6 Lista över regeringsbeslut.pdf
8237,22822,Bilaga 7 Investeringsplaner.pdf
8234,22822,Bilaga 8 Verksamhetsinvesteringsbudget.pdf
8238,22822,Bilaga 9 Deltagande i Pesco-projekt.pdf
8243,22826,Bilaga.docx
8245,22830,Bilaga 2 Verksamhetsinvesteringar.xlsx
8246,22830,Bilaga 3 DAC prognos.docx
8244,22830,Bilaga 4 DAC utfall.docx
8247,22831,Bilaga uppdrag särskilda regeringsbeslut.docx
8248,22835,Investeringsbudget.docx
8249,22835,Pågående uppdrag.docx
8250,22836,Bilaga 1.docx
8251,22836,Bilaga 2.pdf
8252,22838,Pågående uppdrag.docx
8254,22841,Investeringsplan Myndigheten för samhällsskydd och beredskap.xlsx
8255,22841,Pågående uppdrag MSB.pdf
8261,22842,Bilaga 2 Ekonomisk ram.pdf
8258,22842,Bilaga 3 Förtroende-och säkskapande vht.pdf
8257,22842,Bilaga 4 Riktlinjer för militär säktjänst.pdf
8262,22842,Bilaga 5 Försvarsprisindex.pdf
8263,22842,Bilaga 6 Lista över regeringsbeslut.pdf
8259,22842,Bilaga 7 Investeringsplaner.pdf
8256,22842,Bilaga 8 Verksamhetsinvesteringsbudget.pdf
8260,22842,Bilaga 9 Deltagande i Pesco-projekt.pdf
8264,22844,Bilaga uppdrag särskilda regeringsbeslut.docx
8268,22846,Ekonomisk ram.docx
8266,22846,FPI.docx
8267,22846,Investeringsplan.docx
8265,22846,Pesco.docx
8269,22850,Pågående uppdrag.docx
8270,22854,Bilaga uppdrag särskilda regeringsbeslut.docx
8276,22856,Bilaga 2 Ekonomisk ram.pdf
8273,22856,Bilaga 3 Förtroende-och säkskapande vht.pdf
8272,22856,Bilaga 4 Riktlinjer för militär säktjänst.pdf
8277,22856,Bilaga 5 Försvarsprisindex.pdf
8278,22856,Bilaga 6 Lista över regeringsbeslut.pdf
8274,22856,Bilaga 7 Investeringsplaner.pdf
8271,22856,Bilaga 8 Verksamhetsinvesteringsbudget.pdf
8275,22856,Bilaga 9 Deltagande i Pesco-projekt.pdf
8280,22858,Bilaga 2 Pågående uppdrag Jordbruksverket.docx
8279,22858,Bilaga 3 Verksamhetskostnader.xlsx
8284,22861,Ekonomisk ram.docx
8282,22861,FPI.docx
8283,22861,Investeringsplan.docx
8281,22861,Pesco.docx
8285,22862,Bilaga 1 Pågående uppdrag.docx
8288,22864,Bilaga 2.xlsx
8286,22864,Bilaga 3.xlsx
8311,22864,Bilaga 4.xlsx
8287,22864,Bilaga.xlsx
8291,22866,Pågående uppdrag Livsmedelsverket.docx
8292,22868,Bilaga 2 Prognoser DAC.docx
8293,22868,Bilaga 3 Beräkning DAC.docx
8294,22871,Bilaga 1 Investeringsplan.docx
8295,22871,Bilaga 2 Verksamhetsinvesteringar.pdf
8296,22871,Bilaga 3 Pågående uppdrag.docx
8297,22875,Bilaga 1.docx
8298,22875,Bilaga 2.docx
8301,22875,Bilaga 3.docx
8299,22875,Bilaga 4.docx
8300,22875,Bilaga 5.docx
8312,22880,Bilaga 1.docx
8313,22880,Bilaga 2.pdf
8319,22882,Bilaga 2 Ekonomisk ram.pdf
8316,22882,Bilaga 3 Förtroende-och säkskapande vht.pdf
8315,22882,Bilaga 4 Riktlinjer för militär säktjänst.pdf
8320,22882,Bilaga 5 Försvarsprisindex.pdf
8321,22882,Bilaga 6 Lista över regeringsbeslut.pdf
8317,22882,Bilaga 7 Investeringsplaner.pdf
8314,22882,Bilaga 8 Verksamhetsinvesteringsbudget.pdf
8318,22882,Bilaga 9 Deltagande i Pesco-projekt.pdf
8331,22883,Bilaga 4 Låneramar och räntekontokrediter_rev.xlsx
8324,22885,Bilaga 2 Verksamhetsinvesteringar.xlsx
8325,22885,Bilaga 3 DAC prognos.docx
8323,22885,Bilaga 4 DAC utfall.docx
8332,22903,Pågående uppdrag Livsmedelsverket.docx
8333,22905,Bilaga till regleringsbrev för budgetåret 2022.pdf
8334,22906,Bilaga 1.docx
8335,22906,Bilaga 2.pdf
8336,22915,Pågående uppdrag.docx
8337,22920,Bilaga uppdrag särskilda regeringsbeslut.docx
8338,22923,Pågående uppdrag.docx
8339,22941,Tillfälligt stöd för mottagandet av nyanlända.pdf
8342,22944,Bilaga 1.docx
8343,22944,Bilaga 2.docx
8345,22949,Bilaga Investeringsplan.xlsx
8344,22949,Bilaga Pågående uppdrag.docx
8346,22953,Investeringsplan Myndigheten för samhällsskydd och beredskap.xlsx
8347,22953,Pågående uppdrag MSB.pdf
8348,22955,Bilaga 4 Låneramar och räntekontokrediter_rev.xlsx
8350,22960,Bilaga 1 Investeringsplan.docx
8351,22960,Bilaga 2 Verksamhetsinvesteringar.pdf
8349,22960,Bilaga 3 Pågående uppdrag.docx
8352,22961,Pågående uppdrag.pdf
8357,22965,Ekonomisk ram.docx
8355,22965,FPI.docx
8356,22965,Investeringsplan.docx
8354,22965,Pesco.docx
8359,22967,Bilaga 2 Pågående uppdrag Jordbruksverket.docx
8358,22967,Bilaga 3 Verksamhetskostnader.xlsx
8361,22969,Bilaga 2 Verksamhetsinvesteringar.xlsx
8362,22969,Bilaga 3 DAC prognos.docx
8360,22969,Bilaga 4 DAC utfall.docx
8407,22969,Bilaga 5 Tillfälligt stöd till kommuner.docx
8363,22970,Bilaga 1.docx
8364,22970,Bilaga 2.docx
8367,22970,Bilaga 3.docx
8365,22970,Bilaga 4.docx
8366,22970,Bilaga 5.docx
8371,22977,Bilaga 1 Pågående uppdrag.docx
8372,22978,Pågående uppdrag.docx
8373,22982,SSM pågående uppdrag.docx
8374,22984,Pågående uppdrag.docx
8375,22990,Bilaga 1.docx
8376,22990,Bilaga 2.pdf
8406,22990,Bilaga 3.docx
8378,22997,Bilaga 1 Pågående uppdrag.docx
8417,23005,Bilaga RB anslag 16.docx
8382,23009,Pågående uppdrag 2022.docx
8384,23013,Skatteverket investeringsbudget bilaga 2.docx
8385,23013,Skatteverket pågående uppdrag bilaga 1.docx
8401,23017,Bilaga 3 Fördelning av medel_rev.xlsx
8387,23018,Bilaga till regleringsbrev för budgetåret 2022.pdf
8388,23020,Investeringsbudget.xlsx
8389,23026,Investeringsbudget.xlsx
8390,23027,Bilaga pågående uppdrag.pdf
8394,23035,Investeringsbudget.docx
8396,23042,Pågående uppdrag bilaga till Boverkets RB22.docx
8398,23044,Investeringsbudget.docx
8399,23044,Pågående uppdrag.docx
8405,23045,Ekonomisk ram.docx
8403,23045,FPI.docx
8404,23045,Investeringsplan.docx
8402,23045,Pesco.docx
8415,23048,Investeringsplan Naturvårdsverket.xlsx
8409,23048,Pågående uppdrag.docx
8411,23050,Investeringsbudget.docx
8426,23059,Bilaga 1.docx
8427,23059,Bilaga 2.docx
8430,23059,Bilaga 3.docx
8428,23059,Bilaga 4.docx
8429,23059,Bilaga 5.docx
8431,23060,Investeringsplan Naturvårdsverket.xlsx
8432,23060,Pågående uppdrag.docx
8434,23071,Pågående uppdrag.docx
8435,23077,Bilaga 1.docx
8436,23077,Bilaga 2.docx
8437,23079,Bilaga uppdrag särskilda regeringsbeslut.docx
8438,23082,Bilaga 1.docx
8439,23082,Bilaga 2.docx
8442,23082,Bilaga 3.docx
8440,23082,Bilaga 4.docx
8441,23082,Bilaga 5.docx
8443,23083,Investeringsplan Naturvårdsverket.xlsx
8444,23083,Pågående uppdrag.docx
8446,23084,Bilaga 1 Investeringsplan.docx
8447,23084,Bilaga 2 Verksamhetsinvesteringar.pdf
8445,23084,Bilaga 3 Pågående uppdrag.docx
8448,23088,Pågående uppdrag bilaga till Boverkets RB22.docx
8449,23089,Bilaga 1.docx
8450,23089,Bilaga 2.pdf
8451,23089,Bilaga 3.docx
8453,23090,Bilaga 2 Pågående uppdrag Jordbruksverket.docx
8452,23090,Bilaga 3 Verksamhetskostnader.xlsx
8459,23092,Bilaga 2 Ekonomisk ram.pdf
8456,23092,Bilaga 3 Förtroende-och säkskapande vht.pdf
8455,23092,Bilaga 4 Riktlinjer för militär säktjänst.pdf
8460,23092,Bilaga 5 Försvarsprisindex.pdf
8461,23092,Bilaga 6 Lista över regeringsbeslut.pdf
8457,23092,Bilaga 7 Investeringsplaner.pdf
8454,23092,Bilaga 8 Verksamhetsinvesteringsbudget.pdf
8458,23092,Bilaga 9 Deltagande i Pesco-projekt.pdf
8465,23096,Ekonomisk ram.docx
8463,23096,FPI.docx
8464,23096,Investeringsplan.docx
8462,23096,Pesco.docx
8469,23116,Bilaga 2 Verksamhetsinvesteringar.xlsx
8470,23116,Bilaga 3 DAC prognos.docx
8468,23116,Bilaga 4 DAC utfall.docx
8467,23116,Bilaga 5 Tillfälligt stöd till kommuner.docx
