rbid,type,date,year,category,name,pdf
21351,Regleringsbrev,2020-12-17,2021,Anslag,1:7,True
21352,Regleringsbrev,2020-12-22,2021,Myndighet,Skogsstyrelsen,True
21353,Regleringsbrev,2020-12-17,2021,Anslag,1:6,True
21354,Regleringsbrev,2020-12-17,2021,Myndighet,Sjöfartsverket,True
21355,Regleringsbrev,2020-12-17,2021,Myndighet,Exportkreditnämnden,True
21356,Regleringsbrev,2020-12-17,2021,Anslag,2:3 och 2:4,True
21357,Regleringsbrev,2020-12-17,2021,Anslag,2:7,True
21358,Regleringsbrev,2020-12-17,2021,Myndighet,Säkerhets- och integritetsskyddsnämnden,True
21359,Ändringsbeslut,2020-11-26,2020,Myndighet,universitet och högskolor,True
21360,Regleringsbrev,2020-12-17,2021,Myndighet,Universitets- och högskolerådet,True
21362,Regleringsbrev,2020-12-17,2021,Myndighet,universitet och högskolor,True
21363,Regleringsbrev,2020-12-17,2021,Anslag,13:1,True
21364,Regleringsbrev,2020-12-17,2021,Myndighet,Folke Bernadotteakademin,True
21365,Ändringsbeslut,2020-12-10,2020,Anslag,1:1,True
21366,Regleringsbrev,2020-12-17,2021,Anslag,1:7,True
21367,Regleringsbrev,2020-12-17,2021,Anslag,2:67,True
21369,Regleringsbrev,2020-12-17,2021,Myndighet,Inspektionen för strategiska produkter,True
21370,Regleringsbrev,2020-12-17,2021,Myndighet,Örebro universitet,True
21371,Ändringsbeslut,2020-12-03,2020,Myndighet,Rättsmedicinalverket,True
21372,Regleringsbrev,2020-12-22,2021,Anslag,"1:1, 1:2, 1:3, 1:4 (2020) och 1:5 (2020)",True
21373,Regleringsbrev,2020-12-17,2021,Myndighet,Pensionsmyndigheten,True
21375,Regleringsbrev,2020-12-17,2021,Anslag,1:6,True
21376,Regleringsbrev,2020-12-17,2021,Myndighet,Ekobrottsmyndigheten,True
21378,Regleringsbrev,2020-12-17,2021,Myndighet,Rättsmedicinalverket,True
21379,Regleringsbrev,2020-12-17,2021,Myndighet,Åklagarmyndigheten,True
21381,Regleringsbrev,2020-12-17,2021,Myndighet,Allmänna reklamationsnämnden,True
21382,Regleringsbrev,2020-12-17,2021,Myndighet,Fastighetsmäklarinspektionen,True
21384,Regleringsbrev,2020-12-17,2021,Myndighet,Konsumentverket,True
21385,Ändringsbeslut,2020-12-03,2020,Myndighet,Konsumentverket,True
21386,Regleringsbrev,2020-12-17,2021,Myndighet,Statens geotekniska institut,True
21387,Ändringsbeslut,2020-10-29,2020,Anslag,1:8,True
21388,Regleringsbrev,2020-12-17,2021,Myndighet,Sveriges Domstolar,True
21389,Regleringsbrev,2020-12-17,2021,Myndighet,Kungl. Tekniska högskolan,True
21390,Regleringsbrev,2020-12-17,2021,Myndighet,Kustbevakningen,True
21391,Regleringsbrev,2020-12-17,2021,Myndighet,Kriminalvården,True
21392,Regleringsbrev,2020-12-17,2021,Myndighet,Försvarshögskolan,True
21393,Regleringsbrev,2020-12-22,2021,Myndighet,Havs- och vattenmyndigheten,True
21396,Regleringsbrev,2020-12-17,2021,Myndighet,Statens skolverk,True
21397,Regleringsbrev,2020-12-17,2021,Myndighet,Statens inspektion för försvarsunderrättelseverksamheten,True
21398,Regleringsbrev,2020-12-17,2021,Myndighet,Sveriges meteorologiska och hydrologiska institut,True
21399,Regleringsbrev,2020-12-17,2021,Anslag,1:2,True
21400,Ändringsbeslut,2020-10-14,2020,Myndighet,Folkhälsomyndigheten,True
21401,Regleringsbrev,2020-12-17,2021,Myndighet,Svenska institutet,True
21404,Regleringsbrev,2020-12-17,2021,Myndighet,Elsäkerhetsverket,True
21405,Ändringsbeslut,2020-12-03,2020,Anslag,"1:1, 1:2, 1:3 och 1:4",True
21406,Regleringsbrev,2020-12-17,2021,Myndighet,Styrelsen för ackreditering och teknisk kontroll,True
21407,Ändringsbeslut,2020-12-03,2020,Anslag,1:5,True
21409,Ändringsbeslut,2020-11-26,2020,Myndighet,Centrala studiestödsnämnden,True
21410,Regleringsbrev,2020-12-17,2021,Anslag,1:3,True
21411,Regleringsbrev,2020-12-17,2021,Myndighet,Patent- och registreringsverket,True
21412,Regleringsbrev,2020-12-17,2021,Myndighet,Boverket,True
21413,Regleringsbrev,2020-12-17,2021,Myndighet,Försvarets materielverk,True
21414,Ändringsbeslut,2020-10-14,2020,Myndighet,Statens institutionsstyrelse,True
21415,Regleringsbrev,2020-12-22,2021,Anslag,1:16,True
21416,Regleringsbrev,2020-12-17,2021,Anslag,1:17,True
21417,Regleringsbrev,2020-12-17,2021,Myndighet,Statens skolinspektion,True
21418,Ändringsbeslut,2020-11-05,2020,Myndighet,Läkemedelsverket,True
21419,Regleringsbrev,2020-12-22,2021,Myndighet,Statens beredning för medicinsk och social utvärdering,True
21422,Ändringsbeslut,2020-11-05,2020,Myndighet,Försäkringskassan,True
21423,Regleringsbrev,2020-12-17,2021,Myndighet,Myndigheten för tillväxtpolitiska utvärderingar och analyser,True
21425,Regleringsbrev,2020-12-17,2021,Myndighet,Myndigheten för ungdoms- och civilsamhällesfrågor,True
21426,Regleringsbrev,2020-12-17,2021,Myndighet,Kungliga hov- och slottsstaten,True
21427,Ändringsbeslut,2020-11-05,2020,Myndighet,Livsmedelsverket,True
21428,Regleringsbrev,2020-12-17,2021,Myndighet,Livsmedelsverket,True
21429,Ändringsbeslut,2020-12-03,2020,Anslag,1:5,True
21430,Regleringsbrev,2020-12-17,2021,Myndighet,Skatteverket,True
21431,Regleringsbrev,2020-12-17,2021,Anslag,1:1,True
21432,Regleringsbrev,2020-12-10,2021,Anslag,1:1,True
21433,Regleringsbrev,2020-12-17,2021,Myndighet,"Forskningsrådet för miljö, areella näringar och samhällsbyggande",True
21434,Regleringsbrev,2020-12-22,2021,Myndighet,Statens jordbruksverk,True
21435,Ändringsbeslut,2020-10-22,2020,Myndighet,Naturvårdsverket,True
21437,Regleringsbrev,2020-12-22,2021,Anslag,1:12,True
21439,Regleringsbrev,2020-12-17,2021,Anslag,1:1,True
21440,Regleringsbrev,2020-12-22,2021,Anslag,1:19,True
21441,Regleringsbrev,2020-12-17,2021,Anslag,7:1 och 7:2,True
21442,Regleringsbrev,2020-12-17,2021,Myndighet,Affärsverket svenska kraftnät,True
21443,Regleringsbrev,2020-12-22,2021,Myndighet,Läkemedelsverket,True
21444,Ändringsbeslut,2020-10-29,2020,Myndighet,Jämställdhetsmyndigheten,True
21445,Ändringsbeslut,2020-11-26,2020,Myndighet,Moderna museet,True
21446,Ändringsbeslut,2020-11-26,2020,Myndighet,Nationalmuseum,True
21447,Regleringsbrev,2020-12-22,2021,Anslag,2:5,True
21448,Regleringsbrev,2020-12-22,2021,Anslag,1:11,True
21449,Regleringsbrev,2020-12-17,2021,Anslag,"1:2, 2:1, 5:2, 7:3, 8:2, 8:3, 8:5, 10:1, 11:1 och 11:3",True
21450,Regleringsbrev,2020-12-22,2021,Myndighet,Inspektionen för vård och omsorg,True
21451,Regleringsbrev,2020-12-17,2021,Anslag,1:1,True
21452,Regleringsbrev,2020-12-17,2021,Anslag,1:20,True
21453,Regleringsbrev,2020-12-17,2021,Anslag,1:14,True
21454,Regleringsbrev,2020-12-17,2021,Myndighet,Kommerskollegium,True
21455,Regleringsbrev,2020-12-17,2021,Myndighet,Luftfartsverket,True
21456,Ändringsbeslut,2020-11-26,2020,Myndighet,Naturhistoriska riksmuseet,True
21457,Ändringsbeslut,2020-11-26,2020,Myndighet,Statens historiska museer,True
21458,Regleringsbrev,2020-12-17,2021,Anslag,1:4,True
21460,Regleringsbrev,2020-12-17,2021,Myndighet,Svenska institutet för europapolitiska studier,True
21461,Regleringsbrev,2020-12-17,2021,Myndighet,Energimarknadsinspektionen,True
21462,Regleringsbrev,2020-12-17,2021,Myndighet,Brottsoffermyndigheten,True
21464,Regleringsbrev,2020-12-17,2021,Anslag,1:3,True
21465,Regleringsbrev,2020-12-17,2021,Myndighet,Brottsförebyggande rådet,True
21466,Ändringsbeslut,2020-10-29,2020,Myndighet,E-hälsomyndigheten,True
21467,Regleringsbrev,2020-12-17,2021,Anslag,1:5,True
21468,Regleringsbrev,2020-12-17,2021,Myndighet,Universitetskanslersämbetet,True
21470,Regleringsbrev,2020-12-17,2021,Anslag,1:12,True
21472,Regleringsbrev,2020-12-17,2021,Anslag,2:5,True
21473,Regleringsbrev,2020-12-22,2021,Myndighet,Socialstyrelsen,True
21474,Ändringsbeslut,2020-12-03,2020,Myndighet,Statistiska centralbyrån,True
21476,Regleringsbrev,2020-12-17,2021,Myndighet,Domarnämnden,True
21477,Regleringsbrev,2020-12-17,2021,Myndighet,Revisorsinspektionen,True
21478,Regleringsbrev,2020-12-17,2021,Anslag,1:9,True
21483,Regleringsbrev,2020-12-22,2021,Myndighet,Finansinspektionen,True
21484,Regleringsbrev,2020-12-17,2021,Anslag,1:1,True
21485,Ändringsbeslut,2020-12-03,2020,Myndighet,Sveriges Domstolar,True
21486,Ändringsbeslut,2020-11-26,2020,Myndighet,Regeringskansliet,True
21487,Regleringsbrev,2020-12-10,2021,Myndighet,Regeringskansliet,True
21490,Regleringsbrev,2020-12-17,2021,Myndighet,Försvarsunderrättelsedomstolen,True
21491,Regleringsbrev,2020-12-22,2021,Myndighet,E-hälsomyndigheten,True
21492,Regleringsbrev,2020-12-22,2021,Myndighet,Tandvårds- och läkemedelsförmånsverket,True
21495,Regleringsbrev,2020-12-22,2021,Anslag,2:2,True
21496,Ändringsbeslut,2020-12-03,2020,Anslag,1:1,True
21498,Ändringsbeslut,2020-12-03,2020,Myndighet,Statens servicecenter,True
21499,Regleringsbrev,2020-12-22,2021,Myndighet,Försäkringskassan,True
21501,Regleringsbrev,2020-12-22,2021,Myndighet,Statskontoret,True
21502,Regleringsbrev,2020-12-17,2021,Anslag,2:5,True
21503,Regleringsbrev,2020-12-22,2021,Anslag,1:4,True
21504,Regleringsbrev,2020-12-22,2021,Anslag,1:8,True
21506,Regleringsbrev,2020-12-22,2021,Anslag,2:3,True
21507,Ändringsbeslut,2020-11-05,2020,Anslag,2:2,True
21508,Regleringsbrev,2020-12-17,2021,Anslag,"14:1, 14:2, 14:3 och 14:4",True
21510,Regleringsbrev,2020-12-17,2021,Anslag,1:4,True
21511,Regleringsbrev,2020-12-17,2021,Anslag,1:8,True
21512,Regleringsbrev,2020-12-22,2021,Myndighet,Inspektionen för socialförsäkringen,True
21513,Regleringsbrev,2020-12-17,2021,Myndighet,Trafikanalys,True
21514,Regleringsbrev,2020-12-17,2021,Myndighet,Vetenskapsrådet,True
21515,Regleringsbrev,2020-12-17,2021,Myndighet,Rymdstyrelsen,True
21516,Regleringsbrev,2020-12-17,2021,Myndighet,Etikprövningsmyndigheten,True
21517,Regleringsbrev,2020-12-17,2021,Myndighet,Institutet för rymdfysik,True
21518,Regleringsbrev,2020-12-17,2021,Myndighet,Kungl. biblioteket,True
21519,Regleringsbrev,2020-12-17,2021,Myndighet,Nämnden för prövning av oredlighet i forskning,True
21520,Regleringsbrev,2020-12-17,2021,Myndighet,Polarforskningssekretariatet,True
21521,Regleringsbrev,2020-12-17,2021,Myndighet,Överklagandenämnden för etikprövning,True
21522,Regleringsbrev,2020-12-17,2021,Anslag,3:13,True
21524,Regleringsbrev,2020-12-17,2021,Anslag,1:11 och 1:14,True
21525,Regleringsbrev,2020-12-17,2021,Anslag,1:19,True
21526,Regleringsbrev,2020-12-10,2021,Anslag,6:1,True
21527,Ändringsbeslut,2020-11-26,2020,Anslag,4:7,True
21528,Regleringsbrev,2020-12-17,2021,Anslag,1:10,True
21532,Regleringsbrev,2020-12-17,2021,Anslag,2:6,True
21533,Regleringsbrev,2020-12-17,2021,Myndighet,Statens väg- och transportforskningsinstitut,True
21534,Ändringsbeslut,2020-11-12,2020,Myndighet,Delegationen mot segregation,True
21536,Regleringsbrev,2020-12-22,2021,Myndighet,Sveriges lantbruksuniversitet,True
21537,Regleringsbrev,2020-12-10,2021,Myndighet,Integritetsskyddsmyndigheten,True
21538,Regleringsbrev,2020-12-22,2021,Anslag,1:24 och 1:25,True
21539,Regleringsbrev,2020-12-22,2021,Myndighet,Barnombudsmannen,True
21540,Regleringsbrev,2020-12-22,2021,Anslag,5:2,True
21541,Regleringsbrev,2020-12-17,2021,Anslag,3:1,True
21542,Ändringsbeslut,2020-10-29,2020,Myndighet,Rymdstyrelsen,True
21543,Regleringsbrev,2020-12-17,2021,Myndighet,Sveriges geologiska undersökning,True
21545,Regleringsbrev,2020-12-17,2021,Myndighet,Myndigheten för yrkeshögskolan,True
21546,Regleringsbrev,2020-12-17,2021,Anslag,1:24,True
21547,Regleringsbrev,2020-12-17,2021,Anslag,1:4,True
21548,Regleringsbrev,2020-12-17,2021,Myndighet,Medlingsinstitutet,True
21549,Regleringsbrev,2020-12-17,2021,Anslag,1:23,True
21550,Regleringsbrev,2020-12-22,2021,Myndighet,länsstyrelserna,True
21551,Regleringsbrev,2020-12-17,2021,Myndighet,Delegationen mot segregation,True
21555,Regleringsbrev,2020-12-17,2021,Myndighet,Jämställdhetsmyndigheten,True
21558,Regleringsbrev,2020-12-17,2021,Myndighet,Tillväxtverket,True
21559,Regleringsbrev,2020-12-22,2021,Myndighet,Folkhälsomyndigheten,True
21560,Regleringsbrev,2020-12-17,2021,Anslag,2:3,True
21561,Regleringsbrev,2020-12-17,2021,Myndighet,Säkerhetspolisen,True
21562,Regleringsbrev,2020-12-17,2021,Anslag,1:1,True
21563,Regleringsbrev,2020-12-17,2021,Anslag,1:11,True
21564,Regleringsbrev,2020-12-17,2021,Anslag,1:11,True
21565,Regleringsbrev,2020-12-17,2021,Anslag,1:11,True
21566,Regleringsbrev,2020-12-17,2021,Anslag,1:11,True
21567,Regleringsbrev,2020-12-17,2021,Anslag,1:22,True
21568,Regleringsbrev,2020-12-17,2021,Myndighet,Bolagsverket,True
21569,Regleringsbrev,2020-12-17,2021,Myndighet,Verket för innovationssystem,True
21570,Regleringsbrev,2020-12-17,2021,Myndighet,Patentombudsnämnden,True
21571,Regleringsbrev,2020-12-17,2021,Anslag,1:7,True
21572,Regleringsbrev,2020-12-17,2021,Anslag,1:22,True
21573,Ändringsbeslut,2020-11-26,2020,Anslag,1:16,True
21574,Regleringsbrev,2020-12-17,2021,Anslag,1:15,True
21575,Regleringsbrev,2020-12-17,2021,Anslag,1:16,True
21576,Regleringsbrev,2020-12-17,2021,Anslag,1:17,True
21577,Regleringsbrev,2020-12-17,2021,Anslag,1:7,True
21578,Ändringsbeslut,2020-11-05,2020,Myndighet,Statens skolverk,True
21579,Regleringsbrev,2020-12-22,2021,Anslag,1:23,True
21580,Ändringsbeslut,2020-12-17,2020,Anslag,2:7,True
21581,Ändringsbeslut,2020-12-17,2020,Anslag,2:3 och 2:4,True
21582,Ändringsbeslut,2020-11-12,2020,Myndighet,Socialstyrelsen,True
21583,Regleringsbrev,2020-12-17,2021,Myndighet,Diskrimineringsombudsmannen,True
21584,Ändringsbeslut,2020-11-19,2020,Myndighet,Statens väg- och transportforskningsinstitut,True
21585,Ändringsbeslut,2020-12-03,2020,Anslag,1:1,True
21587,Regleringsbrev,2020-12-17,2021,Anslag,1:8,True
21589,Ändringsbeslut,2020-11-12,2020,Myndighet,Försvarets materielverk,True
21590,Regleringsbrev,2020-12-17,2021,Myndighet,Inspektionen för arbetslöshetsförsäkringen,True
21591,Regleringsbrev,2020-12-17,2021,Myndighet,Myndigheten för arbetsmiljökunskap,True
21592,Regleringsbrev,2020-12-17,2021,Myndighet,Arbetsdomstolen,True
21593,Regleringsbrev,2020-12-17,2021,Myndighet,Institutet för arbetsmarknads- och utbildningspolitisk utvärdering,True
21594,Regleringsbrev,2020-12-17,2021,Myndighet,Statens haverikommission,True
21596,Regleringsbrev,2020-12-17,2021,Anslag,2:5,True
21597,Ändringsbeslut,2020-11-05,2020,Myndighet,Sveriges meteorologiska och hydrologiska institut,True
21598,Ändringsbeslut,2020-11-05,2020,Myndighet,Havs- och vattenmyndigheten,True
21599,Ändringsbeslut,2020-11-26,2020,Myndighet,Styrelsen för internationellt utvecklingssamarbete,True
21600,Ändringsbeslut,2020-11-19,2020,Myndighet,Statens tjänstepensionsverk,True
21601,Regleringsbrev,2020-12-22,2021,Anslag,1:5,True
21602,Regleringsbrev,2020-12-17,2021,Anslag,1:3,True
21603,Regleringsbrev,2020-12-17,2021,Anslag,1:12,True
21604,Ändringsbeslut,2020-11-19,2020,Myndighet,Transportstyrelsen,True
21605,Ändringsbeslut,2020-12-03,2020,Anslag,1:12,True
21607,Regleringsbrev,2020-12-17,2021,Anslag,1:1,True
21608,Regleringsbrev,2020-12-17,2021,Anslag,1:2,True
21609,Regleringsbrev,2020-12-17,2021,Anslag,1:3,True
21610,Ändringsbeslut,2020-12-17,2020,Myndighet,Sveriges geologiska undersökning,True
21611,Regleringsbrev,2020-12-17,2021,Anslag,4:4,True
21612,Ändringsbeslut,2020-12-03,2020,Myndighet,Rådet för Europeiska socialfonden i Sverige,True
21614,Regleringsbrev,2020-12-17,2021,Myndighet,Arbetsmiljöverket,True
21615,Ändringsbeslut,2020-11-26,2020,Anslag,1:1,True
21616,Ändringsbeslut,2020-11-19,2020,Anslag,3:1,True
21617,Ändringsbeslut,2020-11-26,2020,Anslag,1:4,True
21619,Ändringsbeslut,2020-11-26,2020,Myndighet,Statens fastighetsverk,True
21621,Ändringsbeslut,2020-12-17,2020,Anslag,2:2,True
21622,Ändringsbeslut,2020-11-26,2020,Anslag,"1:2, 2:1, 5:2, 7:3, 8:2, 8:3, 8:5, 10:1, 11:1 och 11:3",True
21623,Ändringsbeslut,2020-11-26,2020,Myndighet,Sveriges meteorologiska och hydrologiska institut,True
21624,Ändringsbeslut,2020-11-19,2020,Myndighet,Statens försvarshistoriska museer,True
21625,Ändringsbeslut,2020-12-03,2020,Anslag,1:3,True
21626,Ändringsbeslut,2020-11-26,2020,Anslag,1:6,True
21627,Ändringsbeslut,2020-11-26,2020,Anslag,1:1,True
21629,Ändringsbeslut,2020-12-03,2020,Myndighet,Migrationsverket,True
21630,Ändringsbeslut,2020-12-03,2020,Myndighet,Myndigheten för samhällsskydd och beredskap,True
21631,Ändringsbeslut,2020-11-19,2020,Myndighet,Trafikverket,True
21632,Ändringsbeslut,2020-11-12,2020,Myndighet,Arbetsförmedlingen,True
21633,Ändringsbeslut,2020-12-10,2020,Myndighet,Skatteverket,True
21634,Ändringsbeslut,2020-12-10,2020,Myndighet,Tullverket,True
21635,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Stockholms län,False
21636,Ändringsbeslut,2020-12-03,2020,Myndighet,Inspektionen för vård och omsorg,True
21638,Ändringsbeslut,2020-12-03,2020,Myndighet,Tillväxtverket,True
21639,Ändringsbeslut,2020-12-03,2020,Myndighet,Arbetsförmedlingen,True
21640,Ändringsbeslut,2020-11-26,2020,Anslag,5:2,True
21641,Ändringsbeslut,2020-11-26,2020,Anslag,1:17,True
21642,Ändringsbeslut,2020-11-26,2020,Myndighet,Naturvårdsverket,True
21643,Ändringsbeslut,2020-11-26,2020,Myndighet,Försäkringskassan,True
21644,Ändringsbeslut,2020-12-03,2020,Anslag,3:13,True
21645,Ändringsbeslut,2020-12-03,2020,Myndighet,länsstyrelserna,True
21646,Ändringsbeslut,2020-12-03,2020,Myndighet,Bolagsverket,True
21648,Ändringsbeslut,2020-12-03,2020,Anslag,1:14,True
21649,Ändringsbeslut,2020-12-10,2020,Myndighet,Folke Bernadotteakademin,True
21650,Ändringsbeslut,2020-12-03,2020,Myndighet,Myndigheten för digital förvaltning,True
21652,Ändringsbeslut,2020-11-26,2020,Myndighet,Folkhälsomyndigheten,True
21653,Ändringsbeslut,2020-12-03,2020,Anslag,1:3,True
21654,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Blekinge län,False
21655,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Dalarnas län,False
21656,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Gotlands län,False
21657,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Gävleborgs län,False
21658,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Hallands län,False
21659,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Jämtlands län,False
21660,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Jönköpings län,False
21661,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Kalmar län,False
21662,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Kronobergs län,False
21663,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Norrbottens län,False
21664,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Skåne län,False
21665,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Södermanlands län,False
21666,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Uppsala län,False
21667,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Värmlands län,False
21668,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Västerbottens län,False
21669,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Västernorrlands län,False
21670,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Västmanlands län,False
21671,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Västra Götalands län,False
21672,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Örebro län,False
21673,Regleringsbrev,,2021,Myndighet,Länsstyrelsen i Östergötlands län,False
21674,Regleringsbrev,2020-12-17,2021,Anslag,1:23 (2020),True
21675,Ändringsbeslut,2020-12-10,2020,Myndighet,Statens skolverk,True
21676,Ändringsbeslut,2020-12-10,2020,Myndighet,Trafikverket,True
21677,Ändringsbeslut,2020-12-22,2020,Anslag,1:7,True
21679,Ändringsbeslut,2020-12-03,2020,Anslag,1:11,True
21680,Ändringsbeslut,2020-12-10,2020,Myndighet,Havs- och vattenmyndigheten,True
21682,Ändringsbeslut,2020-12-10,2020,Myndighet,Göteborgs universitet,True
21684,Ändringsbeslut,2020-12-10,2020,Myndighet,Kungl. Tekniska högskolan,True
21685,Ändringsbeslut,2020-12-10,2020,Myndighet,Karolinska institutet,True
21686,Ändringsbeslut,2020-12-10,2020,Myndighet,Högskolan i Halmstad,True
21688,Ändringsbeslut,2020-12-10,2020,Anslag,1:8,True
21690,Ändringsbeslut,2020-12-10,2020,Myndighet,Stockholms universitet,True
21691,Ändringsbeslut,2020-12-10,2020,Myndighet,Riksarkivet,True
21693,Ändringsbeslut,2020-12-03,2020,Anslag,1:6,True
21696,Ändringsbeslut,2020-12-10,2020,Myndighet,Statens fastighetsverk,True
21697,Ändringsbeslut,2020-12-10,2020,Myndighet,Centrala studiestödsnämnden,True
21698,Ändringsbeslut,2020-12-17,2020,Myndighet,Myndigheten för digital förvaltning,True
21700,Ändringsbeslut,2020-12-08,2020,Myndighet,Socialstyrelsen,True
21701,Ändringsbeslut,2020-12-17,2020,Myndighet,Naturhistoriska riksmuseet,True
21702,Ändringsbeslut,2020-12-17,2020,Anslag,2:64,True
21703,Ändringsbeslut,2020-12-17,2020,Myndighet,Tillväxtverket,True
21706,Ändringsbeslut,2020-12-17,2020,Myndighet,Socialstyrelsen,True
21707,Ändringsbeslut,2020-12-22,2020,Anslag,1:18,True
21709,Ändringsbeslut,2020-12-22,2020,Myndighet,Trafikverket,True
21712,Ändringsbeslut,2021-02-25,2021,Anslag,2:3 och 2:4,True
21713,Ändringsbeslut,2021-01-21,2021,Myndighet,Statens institutionsstyrelse,True
21714,Ändringsbeslut,2021-01-21,2021,Myndighet,Rättsmedicinalverket,True
21715,Ändringsbeslut,2021-01-28,2021,Myndighet,Försvarsmakten,True
21716,Ändringsbeslut,2021-01-21,2021,Myndighet,Specialpedagogiska skolmyndigheten,True
21718,Ändringsbeslut,2021-03-04,2021,Anslag,4:5,True
21719,Ändringsbeslut,2021-01-28,2021,Myndighet,Socialstyrelsen,True
21720,Ändringsbeslut,2021-02-04,2021,Anslag,1:6,True
21722,Ändringsbeslut,2021-01-28,2021,Myndighet,Sveriges geologiska undersökning,True
21725,Ändringsbeslut,2021-01-28,2021,Myndighet,Statens energimyndighet,True
21726,Ändringsbeslut,2021-01-28,2021,Myndighet,Bolagsverket,True
21727,Ändringsbeslut,2021-02-11,2021,Myndighet,Brottsoffermyndigheten,True
21728,Ändringsbeslut,2021-01-28,2021,Myndighet,Statens jordbruksverk,True
21731,Ändringsbeslut,2021-01-21,2021,Myndighet,Myndigheten för digital förvaltning,True
21732,Ändringsbeslut,2021-01-28,2021,Myndighet,Statens kulturråd,True
21733,Ändringsbeslut,2021-01-21,2021,Anslag,1:5,True
21734,Ändringsbeslut,2021-01-21,2021,Myndighet,Inspektionen för vård och omsorg,True
21735,Ändringsbeslut,2021-01-28,2021,Myndighet,Havs- och vattenmyndigheten,True
21736,Ändringsbeslut,2021-02-25,2021,Anslag,2:2,True
21737,Ändringsbeslut,2021-01-28,2021,Myndighet,Statens historiska museer,True
21739,Ändringsbeslut,2021-02-04,2021,Myndighet,Trafikverket,True
21740,Ändringsbeslut,2021-02-25,2021,Myndighet,Skatteverket,True
21741,Ändringsbeslut,2021-02-04,2021,Myndighet,Folkhälsomyndigheten,True
21742,Ändringsbeslut,2021-01-28,2021,Myndighet,Göteborgs universitet,True
21743,Ändringsbeslut,2021-01-28,2021,Myndighet,Karolinska institutet,True
21744,Ändringsbeslut,2021-03-24,2021,Myndighet,"Forskningsrådet för miljö, areella näringar och samhällsbyggande",True
21745,Ändringsbeslut,2021-02-11,2021,Myndighet,Migrationsverket,True
21746,Ändringsbeslut,2021-01-28,2021,Myndighet,Myndigheten för stöd till trossamfund,True
21747,Ändringsbeslut,2021-01-28,2021,Myndighet,Tandvårds- och läkemedelsförmånsverket,True
21748,Ändringsbeslut,2021-02-04,2021,Myndighet,E-hälsomyndigheten,True
21749,Ändringsbeslut,2021-01-28,2021,Myndighet,Skogsstyrelsen,True
21750,Ändringsbeslut,2021-02-04,2021,Myndighet,Spelinspektionen,True
21752,Ändringsbeslut,2021-02-26,2021,Myndighet,Transportstyrelsen,True
21753,Ändringsbeslut,2021-03-04,2021,Anslag,1:8,True
21754,Ändringsbeslut,2021-02-04,2021,Myndighet,länsstyrelserna,True
21755,Ändringsbeslut,2021-02-04,2021,Myndighet,Vetenskapsrådet,True
21756,Ändringsbeslut,2021-02-04,2021,Anslag,2:64,True
21757,Ändringsbeslut,2021-02-11,2021,Myndighet,Styrelsen för internationellt utvecklingssamarbete,True
21758,Ändringsbeslut,2021-02-18,2021,Anslag,3:13,True
21759,Ändringsbeslut,2021-02-18,2021,Anslag,1:24,True
21760,Regleringsbrev,2021-03-18,2021,Anslag,1:26,True
21761,Regleringsbrev,2021-02-04,2021,Anslag,1:25,True
21762,Ändringsbeslut,2021-02-04,2021,Myndighet,Universitets- och högskolerådet,True
21763,Ändringsbeslut,2021-02-11,2021,Myndighet,Statens geotekniska institut,True
21764,Ändringsbeslut,2021-02-04,2021,Myndighet,Försäkringskassan,True
21765,Ändringsbeslut,2021-02-11,2021,Myndighet,Sveriges meteorologiska och hydrologiska institut,True
21766,Ändringsbeslut,2021-02-11,2021,Myndighet,Myndigheten för samhällsskydd och beredskap,True
21767,Ändringsbeslut,2021-02-04,2021,Myndighet,Statens maritima och transporthistoriska museer,True
21768,Ändringsbeslut,2021-03-04,2021,Anslag,4:2,True
21770,Ändringsbeslut,2021-02-04,2021,Myndighet,Arbetsförmedlingen,True
21771,Ändringsbeslut,2021-02-11,2021,Anslag,"14:1, 14:2, 14:3 och 14:4",True
21772,Ändringsbeslut,2021-02-11,2021,Myndighet,Energimarknadsinspektionen,True
21773,Ändringsbeslut,2021-02-26,2021,Anslag,1:23,True
21774,Ändringsbeslut,2021-04-29,2021,Anslag,4:7,True
21775,Ändringsbeslut,2021-02-11,2021,Myndighet,Universitets- och högskolerådet,True
